shape_id,variant,name,packed_qkv,attention_impl,sdpa,sdpa_backend,mask_skip,gelu_approx,fast_dtype,selective_precision,selective_layers,compile_candidate,accuracy,error,failed_elements,max_abs_error,max_relative_error,median_ms,mean_ms,p90_ms,min_ms,reference_variant,speedup_vs_reference,speedup_vs_A,latency_delta_percent,tokens_per_second,device,dtype,batch_size,seq_len,d_model,heads,ffn_dim,layers,causal,padding_ratio
8,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,69423,0.01503753662109375,139828.859375,6.253056049346924,6.325798613230387,6.771916627883911,6.090752124786377,A,4.971915206561367,4.971915206561367,-79.88702625740048,1310079.4132263665,cuda,torch.float32,64,128,1024,4,1024,4,True,0.0
9,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,2.3347198963165283,2.3570144017537435,2.409779191017151,2.2896640300750732,A,1.0,1.0,0.0,3508772.0856469604,cuda,torch.float32,64,128,128,1,128,4,True,0.0
9,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,3.5762786865234375e-06,9.5,1.629696011543274,1.6458457549413046,1.6926720142364502,1.6117759943008423,A,1.432610670811925,1.432610670811925,-30.197364826742845,5026704.3313448485,cuda,torch.float32,64,128,128,1,128,4,True,0.0
9,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,3.814697265625e-06,16.000001907348633,1.0869760513305664,1.1165781394640604,1.2118016362190245,1.0782719850540161,A,2.1479037127438088,2.1479037127438088,-53.44297818999697,7536504.589932943,cuda,torch.float32,64,128,128,1,128,4,True,0.0
9,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,4736,0.005493879318237305,29124.318359375,0.35942399501800537,0.3866792537768682,0.48844799399375916,0.3543039858341217,A,6.495726297292896,6.495726297292896,-84.60526268761122,22792023.1079442,cuda,torch.float32,64,128,128,1,128,4,True,0.0
10,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,2.994175910949707,3.023521501223246,3.081318497657776,2.973695993423462,A,1.0,1.0,0.0,2735978.193546291,cuda,torch.float32,64,128,128,2,128,4,True,0.0
10,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,4.172325134277344e-06,1.9298245906829834,1.798143982887268,1.8137446395556132,1.865011215209961,1.780735969543457,A,1.6651480301048964,1.6651480301048964,-39.94527922319286,4555808.699393559,cuda,torch.float32,64,128,128,2,128,4,True,0.0
10,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,3.874301910400391e-06,4.630436897277832,1.2564480304718018,1.284435843626658,1.3814592242240906,1.2431360483169556,A,2.3830479560904565,2.3830479560904565,-58.03693343878131,6519967.242038549,cuda,torch.float32,64,128,128,2,128,4,True,0.0
10,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,4807,0.004996299743652344,2929.2158203125,0.3768320083618164,0.4036953608194987,0.504934424161911,0.37273600697517395,A,7.945651761287857,7.945651761287857,-87.41450003041768,21739129.95239626,cuda,torch.float32,64,128,128,2,128,4,True,0.0
11,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,8.133632183074951,8.172379932403565,8.239104270935059,8.095904350280762,A,1.0,1.0,0.0,1007176.1072558094,cuda,torch.float32,64,128,128,16,128,4,True,0.0
11,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,3.874301910400391e-06,2.421053647994995,2.69977605342865,2.722555726369222,2.7852799892425537,2.677759885787964,A,3.0127062475220625,3.0127062475220625,-66.80725175836524,3034325.7506845277,cuda,torch.float32,64,128,128,16,128,4,True,0.0
11,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,3.933906555175781e-06,3.555556058883667,2.1642240285873413,2.195944964090983,2.3134207725524902,2.144256114959717,A,3.758220995441047,3.758220995441047,-73.39166586496479,3785190.392395367,cuda,torch.float32,64,128,128,16,128,4,True,0.0
11,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,17069,0.005217075347900391,13720.443359375,0.4864000082015991,0.5196938677628835,0.6355968058109284,0.48025599122047424,A,16.72210535758007,16.72210535758007,-94.019891762333,16842104.97916901,cuda,torch.float32,64,128,128,16,128,4,True,0.0
12,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,2.6558239459991455,2.6802922757466634,2.740108871459961,2.5813119411468506,A,1.0,1.0,0.0,771135.4523650564,cuda,torch.float32,64,32,128,4,128,4,True,0.0
12,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,2.652406692504883e-06,1.6197184324264526,1.0690560340881348,1.0852475722630819,1.1480064392089844,1.0444799661636353,A,2.4842701049477403,2.4842701049477403,-59.746728103020175,1915708.7511758616,cuda,torch.float32,64,32,128,4,128,4,True,0.0
12,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,3.0547380447387695e-06,1.7887324094772339,0.45260798931121826,0.4876061874628067,0.6013951897621155,0.4485119879245758,A,5.8678238314811795,5.8678238314811795,-82.957906905198,4524886.984687697,cuda,torch.float32,64,32,128,4,128,4,True,0.0
12,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,3204,0.005644798278808594,1022.3079833984375,0.18995200097560883,0.22310591995716095,0.3202047914266586,0.17715199291706085,A,13.981552878404118,13.981552878404118,-92.84771864257941,10781671.103654115,cuda,torch.float32,64,32,128,4,128,4,True,0.0
13,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,110.26590728759766,110.31361150105795,110.60244750976562,110.00934600830078,A,1.0,1.0,0.0,594345.0846422344,cuda,torch.float32,64,1024,128,4,128,4,True,0.0
13,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,4.112720489501953e-06,166831.34375,27.2880802154541,27.330006573994954,27.43797721862793,27.12063980102539,A,4.040808529474734,4.040808529474734,-75.25247750033853,2401634.687473723,cuda,torch.float32,64,1024,128,4,128,4,True,0.0
13,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,4.112720489501953e-06,180733.984375,23.57759952545166,23.637964579264324,23.969791221618653,23.386112213134766,A,4.676723224879924,4.676723224879924,-78.6175073461681,2779587.460939562,cuda,torch.float32,64,1024,128,4,128,4,True,0.0
13,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,23198,0.005911827087402344,42275544.0,3.9925758838653564,4.111198296546936,4.526387310028076,3.9690239429473877,A,27.617736142022995,27.617736142022995,-96.37913840997848,16414465.724957554,cuda,torch.float32,64,1024,128,4,128,4,True,0.0
